StateCode,Origin,Reporting_Airline,Flights,Total Flights per state,Total Flights per airport
FL,TPA,9E,6,95226,15140
FL,TPA,AA,1645,95226,15140
FL,TPA,AS,24,95226,15140
FL,TPA,B6,750,95226,15140
FL,TPA,CO,629,95226,15140
FL,TPA,DH,29,95226,15140
FL,TPA,DL,2393,95226,15140
FL,TPA,EV,47,95226,15140
FL,TPA,F9,159,95226,15140
FL,TPA,FL,758,95226,15140
FL,TPA,HP,65,95226,15140
FL,TPA,MQ,17,95226,15140
FL,TPA,NK,239,95226,15140
FL,TPA,NW,453,95226,15140
FL,TPA,OH,35,95226,15140
FL,TPA,TW,67,95226,15140
FL,TPA,UA,1025,95226,15140
FL,TPA,US,1516,95226,15140
FL,TPA,WN,5262,95226,15140
FL,TPA,XE,21,95226,15140
FL,UST,F9,4,95226,4
FL,VPS,9E,11,95226,1178
FL,VPS,AA,22,95226,1178
FL,VPS,DL,229,95226,1178
FL,VPS,EV,428,95226,1178
FL,VPS,G4,48,95226,1178
FL,VPS,MQ,178,95226,1178
FL,VPS,NW,135,95226,1178
FL,VPS,OH,36,95226,1178
FL,VPS,OO,4,95226,1178
FL,VPS,XE,75,95226,1178
FL,VPS,YV,10,95226,1178
FL,VPS,YX,2,95226,1178
GA,ABY,9E,4,83986,183
GA,ABY,EV,162,83986,183
GA,ABY,OH,1,83986,183
GA,ABY,OO,16,83986,183
GA,AGS,9E,30,83986,532
GA,AGS,DL,72,83986,532
GA,AGS,EV,361,83986,532
GA,AGS,MQ,11,83986,532
GA,AGS,OH,32,83986,532
GA,AGS,OO,10,83986,532
GA,AGS,XE,14,83986,532
GA,AGS,YV,1,83986,532
GA,AGS,YX,1,83986,532
GA,ATL,9E,1119,83986,80348
GA,ATL,AA,1743,83986,80348
GA,ATL,AS,78,83986,80348
GA,ATL,B6,90,83986,80348
GA,ATL,CO,596,83986,80348
GA,ATL,DH,46,83986,80348
GA,ATL,DL,44650,83986,80348
GA,ATL,EV,15401,83986,80348
GA,ATL,F9,296,83986,80348
GA,ATL,FL,8454,83986,80348
GA,ATL,HP,145,83986,80348
GA,ATL,MQ,292,83986,80348
GA,ATL,NK,369,83986,80348
GA,ATL,NW,530,83986,80348
GA,ATL,OH,742,83986,80348
GA,ATL,OO,1083,83986,80348
GA,ATL,TW,69,83986,80348
GA,ATL,UA,739,83986,80348
GA,ATL,US,861,83986,80348
GA,ATL,WN,2471,83986,80348
GA,ATL,XE,232,83986,80348
GA,ATL,YV,231,83986,80348
GA,ATL,YX,111,83986,80348
GA,BQK,9E,11,83986,207
GA,BQK,EV,181,83986,207
GA,BQK,OO,15,83986,207
GA,CSG,9E,14,83986,262
GA,CSG,EV,219,83986,262
GA,CSG,MQ,28,83986,262
GA,CSG,OO,1,83986,262
GA,MCN,EV,65,83986,65
GA,SAV,9E,68,83986,2187
GA,SAV,AA,28,83986,2187
GA,SAV,B6,75,83986,2187
GA,SAV,CO,3,83986,2187
GA,SAV,DH,53,83986,2187
GA,SAV,DL,688,83986,2187
GA,SAV,EV,262,83986,2187
GA,SAV,F9,7,83986,2187
GA,SAV,FL,41,83986,2187
GA,SAV,G4,24,83986,2187
GA,SAV,MQ,156,83986,2187
GA,SAV,NW,4,83986,2187
GA,SAV,OH,211,83986,2187
GA,SAV,OO,43,83986,2187
GA,SAV,UA,14,83986,2187
GA,SAV,US,153,83986,2187
GA,SAV,XE,199,83986,2187
GA,SAV,YV,149,83986,2187
GA,SAV,YX,9,83986,2187
GA,VLD,9E,8,83986,202
GA,VLD,EV,176,83986,202
GA,VLD,OO,18,83986,202
HI,HNL,AA,555,18821,9546
HI,HNL,AS,292,18821,9546
HI,HNL,CO,184,18821,9546
HI,HNL,DL,548,18821,9546
HI,HNL,HA,5253,18821,9546
HI,HNL,KH,678,18821,9546
HI,HNL,NW,226,18821,9546
HI,HNL,TW,7,18821,9546
HI,HNL,TZ,65,18821,9546
HI,HNL,UA,913,18821,9546
HI,HNL,US,70,18821,9546
HI,HNL,VX,15,18821,9546
HI,HNL,WN,36,18821,9546
HI,HNL,YV,704,18821,9546
HI,ITO,CO,3,18821,1125
HI,ITO,HA,833,18821,1125
HI,ITO,KH,100,18821,1125
HI,ITO,TZ,2,18821,1125
HI,ITO,UA,20,18821,1125
HI,ITO,YV,167,18821,1125
HI,KOA,AA,87,18821,2165
HI,KOA,AS,146,18821,2165
HI,KOA,DL,51,18821,2165
HI,KOA,HA,1121,18821,2165
HI,KOA,KH,196,18821,2165
HI,KOA,NW,17,18821,2165
HI,KOA,TW,4,18821,2165
HI,KOA,TZ,2,18821,2165
HI,KOA,UA,324,18821,2165
HI,KOA,US,36,18821,2165
HI,KOA,VX,1,18821,2165
HI,KOA,WN,9,18821,2165
HI,KOA,YV,171,18821,2165
HI,LIH,AA,125,18821,2087
HI,LIH,AS,115,18821,2087
HI,LIH,DL,63,18821,2087
HI,LIH,HA,1206,18821,2087
HI,LIH,KH,197,18821,2087
HI,LIH,UA,188,18821,2087
HI,LIH,US,29,18821,2087
HI,LIH,WN,1,18821,2087
HI,LIH,YV,163,18821,2087
HI,LNY,HA,2,18821,2
HI,MKK,HA,5,18821,5
HI,OGG,AA,310,18821,3891
HI,OGG,AS,271,18821,3891
HI,OGG,CO,18,18821,3891
HI,OGG,DL,166,18821,3891
HI,OGG,HA,1991,18821,3891
HI,OGG,KH,284,18821,3891
HI,OGG,NW,30,18821,3891
HI,OGG,TW,7,18821,3891
HI,OGG,TZ,41,18821,3891
HI,OGG,UA,494,18821,3891
HI,OGG,US,40,18821,3891
HI,OGG,VX,25,18821,3891
HI,OGG,WN,14,18821,3891
HI,OGG,YV,200,18821,3891
IA,ALO,9E,14,4333,62
IA,ALO,MQ,40,4333,62
IA,ALO,OO,8,4333,62
IA,CID,9E,102,4333,1533
IA,CID,AA,3,4333,1533
IA,CID,DH,25,4333,1533
IA,CID,DL,16,4333,1533
IA,CID,EV,153,4333,1533
IA,CID,F9,16,4333,1533
IA,CID,G4,12,4333,1533
IA,CID,MQ,551,4333,1533
IA,CID,NW,36,4333,1533
IA,CID,OH,73,4333,1533
IA,CID,OO,311,4333,1533
IA,CID,TW,80,4333,1533
IA,CID,UA,94,4333,1533
IA,CID,XE,29,4333,1533
IA,CID,YV,32,4333,1533
IA,DBQ,MQ,190,4333,190
IA,DSM,9E,244,4333,2454
IA,DSM,AA,180,4333,2454
IA,DSM,DH,4,4333,2454
IA,DSM,DL,70,4333,2454
IA,DSM,EV,210,4333,2454
IA,DSM,F9,28,4333,2454
IA,DSM,FL,11,4333,2454
IA,DSM,G4,13,4333,2454
IA,DSM,HP,6,4333,2454
IA,DSM,MQ,603,4333,2454
IA,DSM,NW,45,4333,2454
IA,DSM,OH,115,4333,2454
IA,DSM,OO,272,4333,2454
IA,DSM,TW,75,4333,2454
IA,DSM,UA,314,4333,2454
IA,DSM,US,5,4333,2454
IA,DSM,WN,69,4333,2454
IA,DSM,XE,72,4333,2454
IA,DSM,YV,96,4333,2454
IA,DSM,YX,22,4333,2454
IA,SUX,9E,14,4333,94
IA,SUX,EV,1,4333,94
IA,SUX,MQ,62,4333,94
IA,SUX,NW,17,4333,94
ID,BOI,AA,42,4654,3109
ID,BOI,AS,45,4654,3109
ID,BOI,DL,217,4654,3109
ID,BOI,EV,3,4654,3109
ID,BOI,F9,12,4654,3109
ID,BOI,G4,9,4654,3109
ID,BOI,HP,37,4654,3109
ID,BOI,MQ,14,4654,3109
ID,BOI,NW,86,4654,3109
ID,BOI,OO,1057,4654,3109
ID,BOI,UA,316,4654,3109
ID,BOI,US,81,4654,3109
ID,BOI,WN,1133,4654,3109
ID,BOI,XE,37,4654,3109
ID,BOI,YV,18,4654,3109
ID,BOI,YX,2,4654,3109
ID,IDA,9E,5,4654,505
ID,IDA,F9,2,4654,505
ID,IDA,G4,2,4654,505
ID,IDA,OO,493,4654,505
ID,IDA,XE,3,4654,505
ID,LWS,OO,111,4654,111
ID,PIH,OO,268,4654,268
ID,SUN,OO,392,4654,392
ID,TWF,OO,269,4654,269
IL,BLV,G4,22,90504,22
IL,BMI,9E,51,90504,633
IL,BMI,DH,4,90504,633
IL,BMI,DL,4,90504,633
IL,BMI,EV,148,90504,633
IL,BMI,F9,10,90504,633
IL,BMI,FL,128,90504,633
IL,BMI,G4,9,90504,633
IL,BMI,MQ,215,90504,633
IL,BMI,OO,23,90504,633
IL,BMI,YV,41,90504,633
IL,CMI,DH,6,90504,431
IL,CMI,EV,2,90504,431
IL,CMI,MQ,406,90504,431
IL,CMI,OH,17,90504,431
IL,MDW,9E,63,90504,17520
IL,MDW,AA,133,90504,17520
IL,MDW,CO,97,90504,17520
IL,MDW,DH,7,90504,17520
IL,MDW,DL,360,90504,17520
IL,MDW,EV,77,90504,17520
IL,MDW,F9,137,90504,17520
IL,MDW,FL,594,90504,17520
IL,MDW,HP,10,90504,17520
IL,MDW,MQ,16,90504,17520
IL,MDW,NW,414,90504,17520
IL,MDW,OH,27,90504,17520
IL,MDW,OO,74,90504,17520
IL,MDW,TZ,742,90504,17520
IL,MDW,UA,20,90504,17520
IL,MDW,US,68,90504,17520
IL,MDW,WN,14595,90504,17520
IL,MDW,XE,72,90504,17520
IL,MDW,YV,14,90504,17520
IL,MLI,9E,105,90504,1045
IL,MLI,AA,18,90504,1045
IL,MLI,DH,18,90504,1045
IL,MLI,DL,3,90504,1045
IL,MLI,EV,213,90504,1045
IL,MLI,FL,103,90504,1045
IL,MLI,G4,9,90504,1045
IL,MLI,MQ,251,90504,1045
IL,MLI,OH,25,90504,1045
IL,MLI,OO,195,90504,1045
IL,MLI,TW,55,90504,1045
IL,MLI,XE,16,90504,1045
IL,MLI,YV,34,90504,1045
IL,ORD,9E,73,90504,69702
IL,ORD,AA,16208,90504,69702
IL,ORD,AS,281,90504,69702
IL,ORD,B6,311,90504,69702
IL,ORD,CO,738,90504,69702
IL,ORD,DH,782,90504,69702
IL,ORD,DL,1460,90504,69702
IL,ORD,EV,3227,90504,69702
IL,ORD,F9,182,90504,69702
IL,ORD,HP,189,90504,69702
IL,ORD,MQ,13480,90504,69702
IL,ORD,NK,538,90504,69702
IL,ORD,NW,868,90504,69702
IL,ORD,OH,221,90504,69702
IL,ORD,OO,7172,90504,69702
IL,ORD,TW,108,90504,69702
IL,ORD,UA,19662,90504,69702
IL,ORD,US,1270,90504,69702
IL,ORD,VX,100,90504,69702
IL,ORD,XE,929,90504,69702
IL,ORD,YV,1555,90504,69702
IL,ORD,YX,348,90504,69702
IL,PIA,9E,52,90504,822
IL,PIA,DH,14,90504,822
IL,PIA,EV,180,90504,822
IL,PIA,G4,12,90504,822
IL,PIA,MQ,311,90504,822
IL,PIA,OH,9,90504,822
IL,PIA,OO,198,90504,822
IL,PIA,TW,4,90504,822
IL,PIA,XE,23,90504,822
IL,PIA,YV,19,90504,822
IL,RFD,F9,2,90504,31
IL,RFD,G4,13,90504,31
IL,RFD,OO,16,90504,31
IL,SPI,EV,12,90504,277
IL,SPI,G4,1,90504,277
IL,SPI,MQ,70,90504,277
IL,SPI,OO,174,90504,277
IL,SPI,YV,20,90504,277
IL,UIN,OO,21,90504,21
IN,EVV,9E,118,10553,810
IN,EVV,DH,32,10553,810
IN,EVV,DL,15,10553,810
IN,EVV,EV,221,10553,810
IN,EVV,G4,4,10553,810
IN,EVV,MQ,326,10553,810
IN,EVV,OH,62,10553,810
IN,EVV,OO,20,10553,810
IN,EVV,YV,12,10553,810
IN,FWA,9E,91,10553,1080
IN,FWA,DH,53,10553,1080
IN,FWA,EV,109,10553,1080
IN,FWA,G4,10,10553,1080
IN,FWA,MQ,334,10553,1080
IN,FWA,NW,14,10553,1080
IN,FWA,OH,68,10553,1080
IN,FWA,OO,373,10553,1080
IN,FWA,YV,28,10553,1080
IN,IND,9E,364,10553,7846
IN,IND,AA,571,10553,7846
IN,IND,AS,11,10553,7846
IN,IND,CO,155,10553,7846
IN,IND,DH,63,10553,7846
IN,IND,DL,847,10553,7846
IN,IND,EV,291,10553,7846
IN,IND,F9,146,10553,7846
IN,IND,FL,465,10553,7846
IN,IND,G4,41,10553,7846
IN,IND,HP,53,10553,7846
IN,IND,MQ,369,10553,7846
IN,IND,NK,5,10553,7846
IN,IND,NW,752,10553,7846
IN,IND,OH,113,10553,7846
IN,IND,OO,168,10553,7846
IN,IND,TW,54,10553,7846
IN,IND,TZ,150,10553,7846
IN,IND,UA,332,10553,7846
IN,IND,US,554,10553,7846
IN,IND,VX,4,10553,7846
IN,IND,WN,1678,10553,7846
IN,IND,XE,372,10553,7846
IN,IND,YV,67,10553,7846
IN,IND,YX,221,10553,7846
IN,SBN,9E,85,10553,817
IN,SBN,DH,39,10553,817
IN,SBN,DL,10,10553,817
IN,SBN,EV,176,10553,817
IN,SBN,F9,3,10553,817
IN,SBN,G4,11,10553,817
IN,SBN,MQ,1,10553,817
IN,SBN,NW,15,10553,817
IN,SBN,OH,47,10553,817
IN,SBN,OO,324,10553,817
IN,SBN,US,39,10553,817
IN,SBN,XE,6,10553,817
IN,SBN,YV,61,10553,817
KS,FOE,EV,3,2499,3
KS,GCK,EV,12,2499,62
KS,GCK,MQ,50,2499,62
KS,HYS,OO,60,2499,60
KS,ICT,9E,80,2499,2209
KS,ICT,AA,264,2499,2209
KS,ICT,DH,28,2499,2209
KS,ICT,DL,59,2499,2209
KS,ICT,EV,356,2499,2209
KS,ICT,F9,6,2499,2209
KS,ICT,FL,109,2499,2209
KS,ICT,G4,5,2499,2209
KS,ICT,HP,27,2499,2209
KS,ICT,MQ,293,2499,2209
KS,ICT,NW,6,2499,2209
KS,ICT,OH,17,2499,2209
KS,ICT,OO,379,2499,2209
KS,ICT,TW,63,2499,2209
KS,ICT,UA,191,2499,2209
KS,ICT,WN,105,2499,2209
KS,ICT,XE,165,2499,2209
KS,ICT,YV,48,2499,2209
KS,ICT,YX,8,2499,2209
KS,LBL,OO,11,2499,11
KS,MHK,EV,9,2499,140
KS,MHK,MQ,122,2499,140
KS,MHK,OO,9,2499,140
KS,SLN,OO,14,2499,14
KY,CVG,9E,522,21220,15449
KY,CVG,AA,74,21220,15449
KY,CVG,CO,4,21220,15449
KY,CVG,DH,577,21220,15449
KY,CVG,DL,5943,21220,15449
KY,CVG,EV,848,21220,15449
KY,CVG,F9,167,21220,15449
KY,CVG,G4,59,21220,15449
KY,CVG,MQ,810,21220,15449
KY,CVG,NW,30,21220,15449
KY,CVG,OH,5303,21220,15449
KY,CVG,OO,412,21220,15449
KY,CVG,TW,27,21220,15449
KY,CVG,UA,184,21220,15449
KY,CVG,WN,79,21220,15449
KY,CVG,XE,293,21220,15449
KY,CVG,YV,56,21220,15449
KY,CVG,YX,61,21220,15449
KY,LEX,9E,112,21220,1527
KY,LEX,DH,24,21220,1527
KY,LEX,DL,217,21220,1527
KY,LEX,EV,433,21220,1527
KY,LEX,FL,8,21220,1527
KY,LEX,G4,19,21220,1527
KY,LEX,MQ,219,21220,1527
KY,LEX,NW,3,21220,1527
KY,LEX,OH,177,21220,1527
KY,LEX,OO,150,21220,1527
KY,LEX,US,27,21220,1527
KY,LEX,XE,121,21220,1527
KY,LEX,YV,4,21220,1527
KY,LEX,YX,13,21220,1527
KY,OWB,G4,2,21220,2
KY,PAH,OO,84,21220,84
KY,SDF,9E,108,21220,4158
KY,SDF,AA,193,21220,4158
KY,SDF,CO,29,21220,4158
KY,SDF,DH,26,21220,4158
KY,SDF,DL,584,21220,4158
KY,SDF,EV,312,21220,4158
KY,SDF,F9,25,21220,4158
KY,SDF,FL,1,21220,4158
KY,SDF,G4,11,21220,4158
KY,SDF,MQ,338,21220,4158
KY,SDF,NW,176,21220,4158
KY,SDF,OH,198,21220,4158
KY,SDF,OO,160,21220,4158
KY,SDF,TW,51,21220,4158
KY,SDF,UA,10,21220,4158
KY,SDF,US,126,21220,4158
KY,SDF,WN,1332,21220,4158
KY,SDF,XE,275,21220,4158
KY,SDF,YV,87,21220,4158
KY,SDF,YX,116,21220,4158
LA,AEX,9E,31,14699,578
LA,AEX,EV,307,14699,578
LA,AEX,MQ,120,14699,578
LA,AEX,OO,12,14699,578
LA,AEX,XE,108,14699,578
LA,BTR,9E,57,14699,1672
LA,BTR,AA,1,14699,1672
LA,BTR,CO,24,14699,1672
LA,BTR,DL,168,14699,1672
LA,BTR,EV,695,14699,1672
LA,BTR,MQ,417,14699,1672
LA,BTR,NW,47,14699,1672
LA,BTR,OH,20,14699,1672
LA,BTR,OO,33,14699,1672
LA,BTR,XE,200,14699,1672
LA,BTR,YV,9,14699,1672
LA,BTR,YX,1,14699,1672
LA,LCH,EV,102,14699,267
LA,LCH,MQ,74,14699,267
LA,LCH,XE,91,14699,267
LA,LFT,9E,21,14699,870
LA,LFT,CO,3,14699,870
LA,LFT,DL,17,14699,870
LA,LFT,EV,356,14699,870
LA,LFT,F9,2,14699,870
LA,LFT,MQ,184,14699,870
LA,LFT,OO,22,14699,870
LA,LFT,XE,242,14699,870
LA,LFT,YV,13,14699,870
LA,LFT,YX,10,14699,870
LA,MLU,9E,3,14699,555
LA,MLU,DL,59,14699,555
LA,MLU,EV,312,14699,555
LA,MLU,MQ,80,14699,555
LA,MLU,OO,61,14699,555
LA,MLU,XE,39,14699,555
LA,MLU,YV,1,14699,555
LA,MSY,9E,28,14699,9391
LA,MSY,AA,1083,14699,9391
LA,MSY,AS,29,14699,9391
LA,MSY,B6,231,14699,9391
LA,MSY,CO,629,14699,9391
LA,MSY,DH,4,14699,9391
LA,MSY,DL,1200,14699,9391
LA,MSY,EV,113,14699,9391
LA,MSY,F9,67,14699,9391
LA,MSY,FL,189,14699,9391
LA,MSY,G4,17,14699,9391
LA,MSY,HP,29,14699,9391
LA,MSY,MQ,31,14699,9391
LA,MSY,NK,203,14699,9391
LA,MSY,NW,295,14699,9391
LA,MSY,OH,29,14699,9391
LA,MSY,OO,55,14699,9391
LA,MSY,TW,57,14699,9391
LA,MSY,UA,850,14699,9391
LA,MSY,US,520,14699,9391
LA,MSY,VX,3,14699,9391
LA,MSY,WN,3534,14699,9391
LA,MSY,XE,121,14699,9391
LA,MSY,YV,22,14699,9391
LA,MSY,YX,52,14699,9391
LA,SHV,9E,45,14699,1366
LA,SHV,DL,104,14699,1366
LA,SHV,EV,555,14699,1366
LA,SHV,G4,4,14699,1366
LA,SHV,MQ,442,14699,1366
LA,SHV,OH,28,14699,1366
LA,SHV,OO,51,14699,1366
LA,SHV,TW,12,14699,1366
LA,SHV,XE,111,14699,1366
LA,SHV,YV,14,14699,1366
MA,ACK,9E,3,26561,73
MA,ACK,B6,53,26561,73
MA,ACK,OH,2,26561,73
MA,ACK,XE,14,26561,73
MA,ACK,YX,1,26561,73
MA,BOS,9E,222,26561,26393
MA,BOS,AA,3703,26561,26393
MA,BOS,AS,237,26561,26393
MA,BOS,B6,5032,26561,26393
MA,BOS,CO,888,26561,26393
MA,BOS,DH,222,26561,26393
MA,BOS,DL,3652,26561,26393
MA,BOS,EV,192,26561,26393
MA,BOS,F9,16,26561,26393
MA,BOS,FL,799,26561,26393
MA,BOS,HA,2,26561,26393
MA,BOS,HP,177,26561,26393
MA,BOS,MQ,1818,26561,26393
MA,BOS,NK,222,26561,26393
MA,BOS,NW,616,26561,26393
MA,BOS,OH,779,26561,26393
MA,BOS,OO,47,26561,26393
MA,BOS,TW,75,26561,26393
MA,BOS,TZ,49,26561,26393
MA,BOS,UA,2603,26561,26393
MA,BOS,US,3626,26561,26393
MA,BOS,VX,129,26561,26393
MA,BOS,WN,1000,26561,26393
MA,BOS,XE,52,26561,26393
MA,BOS,YV,58,26561,26393
MA,BOS,YX,177,26561,26393
MA,HYA,B6,3,26561,3
MA,MVY,9E,1,26561,16
MA,MVY,B6,11,26561,16
MA,MVY,YX,4,26561,16
MA,ORH,B6,61,26561,76
MA,ORH,MQ,13,26561,76
MA,ORH,OO,2,26561,76
MD,BWI,9E,94,21396,21393
MD,BWI,AA,1002,21396,21393
MD,BWI,AS,54,21396,21393
MD,BWI,B6,201,21396,21393
MD,BWI,CO,343,21396,21393
MD,BWI,DL,1236,21396,21393
MD,BWI,EV,84,21396,21393
MD,BWI,F9,12,21396,21393
MD,BWI,FL,1569,21396,21393
MD,BWI,G4,10,21396,21393
MD,BWI,HP,121,21396,21393
MD,BWI,MQ,349,21396,21393
MD,BWI,NK,320,21396,21393
MD,BWI,NW,463,21396,21393
MD,BWI,OH,192,21396,21393
MD,BWI,OO,22,21396,21393
MD,BWI,TW,75,21396,21393
MD,BWI,UA,933,21396,21393
MD,BWI,US,1542,21396,21393
MD,BWI,VX,1,21396,21393
MD,BWI,WN,12549,21396,21393
MD,BWI,XE,196,21396,21393
MD,BWI,YV,15,21396,21393
MD,BWI,YX,10,21396,21393
MD,HGR,G4,3,21396,3
ME,BGR,9E,61,2139,509
ME,BGR,DH,25,2139,509
ME,BGR,DL,4,2139,509
ME,BGR,EV,63,2139,509
ME,BGR,G4,4,2139,509
ME,BGR,MQ,197,2139,509
ME,BGR,OH,116,2139,509
ME,BGR,OO,6,2139,509
ME,BGR,XE,22,2139,509
ME,BGR,YX,11,2139,509
ME,PWM,9E,88,2139,1630
ME,PWM,AA,25,2139,1630
ME,PWM,B6,213,2139,1630
ME,PWM,DH,61,2139,1630
ME,PWM,DL,214,2139,1630
ME,PWM,EV,169,2139,1630
ME,PWM,F9,6,2139,1630
ME,PWM,FL,73,2139,1630
ME,PWM,MQ,126,2139,1630
ME,PWM,NW,46,2139,1630
ME,PWM,OH,112,2139,1630
ME,PWM,OO,9,2139,1630
ME,PWM,TW,2,2139,1630
ME,PWM,UA,49,2139,1630
ME,PWM,US,147,2139,1630
ME,PWM,WN,72,2139,1630
ME,PWM,XE,106,2139,1630
ME,PWM,YV,72,2139,1630
ME,PWM,YX,40,2139,1630
MI,APN,OO,40,37385,40
MI,AZO,9E,68,37385,592
MI,AZO,DH,30,37385,592
MI,AZO,EV,36,37385,592
MI,AZO,MQ,232,37385,592
MI,AZO,NW,74,37385,592
MI,AZO,OH,44,37385,592
MI,AZO,OO,108,37385,592
MI,CIU,9E,8,37385,44
MI,CIU,OO,36,37385,44
MI,CMX,9E,15,37385,94
MI,CMX,OO,79,37385,94
MI,DTW,9E,3351,37385,30455
MI,DTW,AA,1005,37385,30455
MI,DTW,AS,16,37385,30455
MI,DTW,B6,87,37385,30455
MI,DTW,CO,348,37385,30455
MI,DTW,DH,59,37385,30455
MI,DTW,DL,5917,37385,30455
MI,DTW,EV,1507,37385,30455
MI,DTW,F9,134,37385,30455
MI,DTW,FL,219,37385,30455
MI,DTW,HP,162,37385,30455
MI,DTW,MQ,472,37385,30455
MI,DTW,NK,492,37385,30455
MI,DTW,NW,11641,37385,30455
MI,DTW,OH,414,37385,30455
MI,DTW,OO,1793,37385,30455
MI,DTW,TW,67,37385,30455
MI,DTW,UA,417,37385,30455
MI,DTW,US,511,37385,30455
MI,DTW,WN,1289,37385,30455
MI,DTW,XE,215,37385,30455
MI,DTW,YV,167,37385,30455
MI,DTW,YX,172,37385,30455
MI,ESC,9E,5,37385,47
MI,ESC,OO,42,37385,47
MI,FNT,9E,102,37385,1021
MI,FNT,DH,2,37385,1021
MI,FNT,DL,70,37385,1021
MI,FNT,EV,158,37385,1021
MI,FNT,FL,230,37385,1021
MI,FNT,G4,20,37385,1021
MI,FNT,MQ,81,37385,1021
MI,FNT,NW,168,37385,1021
MI,FNT,OH,37,37385,1021
MI,FNT,OO,74,37385,1021
MI,FNT,WN,79,37385,1021
MI,GRR,9E,112,37385,2793
MI,GRR,AA,11,37385,2793
MI,GRR,DH,12,37385,2793
MI,GRR,DL,336,37385,2793
MI,GRR,EV,288,37385,2793
MI,GRR,F9,27,37385,2793
MI,GRR,FL,51,37385,2793
MI,GRR,G4,20,37385,2793
MI,GRR,MQ,495,37385,2793
MI,GRR,NW,474,37385,2793
MI,GRR,OH,146,37385,2793
MI,GRR,OO,190,37385,2793
MI,GRR,UA,187,37385,2793
MI,GRR,US,25,37385,2793
MI,GRR,WN,133,37385,2793
MI,GRR,XE,221,37385,2793
MI,GRR,YV,26,37385,2793
MI,GRR,YX,39,37385,2793
MI,IMT,OO,50,37385,50
MI,LAN,9E,77,37385,662
MI,LAN,DH,45,37385,662
MI,LAN,EV,74,37385,662
MI,LAN,MQ,11,37385,662
MI,LAN,NW,243,37385,662
MI,LAN,OH,40,37385,662
MI,LAN,OO,132,37385,662
MI,LAN,XE,6,37385,662
MI,LAN,YV,33,37385,662
MI,LAN,YX,1,37385,662
MI,MBS,9E,109,37385,605
MI,MBS,DH,24,37385,605
MI,MBS,DL,2,37385,605
MI,MBS,EV,3,37385,605
MI,MBS,NW,201,37385,605
MI,MBS,OH,2,37385,605
MI,MBS,OO,197,37385,605
MI,MBS,UA,43,37385,605
MI,MBS,YV,24,37385,605
MI,MKG,OO,79,37385,79
MI,MQT,9E,10,37385,152
MI,MQT,MQ,108,37385,152
MI,MQT,OO,34,37385,152
MI,PLN,9E,28,37385,86
MI,PLN,OO,58,37385,86
MI,TVC,9E,77,37385,665
MI,TVC,DH,5,37385,665
MI,TVC,DL,28,37385,665
MI,TVC,EV,58,37385,665
MI,TVC,MQ,198,37385,665
MI,TVC,NW,119,37385,665
MI,TVC,OH,4,37385,665
MI,TVC,OO,141,37385,665
MI,TVC,XE,10,37385,665
MI,TVC,YV,21,37385,665
MI,TVC,YX,4,37385,665
MN,BJI,9E,1,30619,55
MN,BJI,OO,54,30619,55
MN,BRD,OO,59,30619,59
MN,DLH,9E,63,30619,450
MN,DLH,DL,10,30619,450
MN,DLH,MQ,47,30619,450
MN,DLH,NW,130,30619,450
MN,DLH,OH,2,30619,450
MN,DLH,OO,191,30619,450
MN,DLH,UA,7,30619,450
MN,HIB,OO,55,30619,55
MN,INL,9E,4,30619,41
MN,INL,OO,37,30619,41
MN,MSP,9E,1521,30619,29416
MN,MSP,AA,1277,30619,29416
MN,MSP,AS,81,30619,29416
MN,MSP,B6,14,30619,29416
MN,MSP,CO,260,30619,29416
MN,MSP,DL,6735,30619,29416
MN,MSP,EV,472,30619,29416
MN,MSP,F9,216,30619,29416
MN,MSP,FL,290,30619,29416
MN,MSP,HP,134,30619,29416
MN,MSP,MQ,137,30619,29416
MN,MSP,NK,232,30619,29416
MN,MSP,NW,11741,30619,29416
MN,MSP,OH,174,30619,29416
MN,MSP,OO,3102,30619,29416
MN,MSP,TW,103,30619,29416
MN,MSP,TZ,70,30619,29416
MN,MSP,UA,1070,30619,29416
MN,MSP,US,515,30619,29416
MN,MSP,WN,806,30619,29416
MN,MSP,XE,298,30619,29416
MN,MSP,YV,44,30619,29416
MN,MSP,YX,124,30619,29416
MN,RST,9E,63,30619,533
MN,RST,AA,75,30619,533
MN,RST,EV,33,30619,533
MN,RST,MQ,216,30619,533
MN,RST,NW,65,30619,533
MN,RST,OO,81,30619,533
MN,STC,G4,2,30619,10
MN,STC,OO,8,30619,10
MO,BKG,F9,14,30382,74
MO,BKG,FL,36,30382,74
MO,BKG,WN,20,30382,74
MO,BKG,XE,4,30382,74
MO,CGI,OO,12,30382,12
MO,COU,9E,10,30382,93
MO,COU,EV,10,30382,93
MO,COU,MQ,43,30382,93
MO,COU,OO,27,30382,93
MO,COU,YV,3,30382,93
MO,JLN,EV,12,30382,64
MO,JLN,MQ,46,30382,64
MO,JLN,OO,4,30382,64
MO,JLN,YV,2,30382,64
MO,MCI,9E,119,30382,11635
MO,MCI,AA,1152,30382,11635
MO,MCI,AS,45,30382,11635
MO,MCI,CO,162,30382,11635
MO,MCI,DL,1108,30382,11635
MO,MCI,EV,330,30382,11635
MO,MCI,F9,177,30382,11635
MO,MCI,FL,143,30382,11635
MO,MCI,G4,9,30382,11635
MO,MCI,HP,86,30382,11635
