,StateCode,StateName,Origin,Reporting_Airline,Detail,Flights,Status
4514,CA,California,OAK,EV,Arrival Delay,6,Delayed
4515,OK,Oklahoma,OKC,EV,Arrival Delay,118,Delayed
4516,NE,Nebraska,OMA,EV,Arrival Delay,115,Delayed
4510,LA,Louisiana,MSY,EV,Arrival Delay,38,Delayed
4482,NY,New York,LGA,EV,Arrival Delay,302,Delayed
4444,NE,Nebraska,GRI,EV,Arrival Delay,5,Delayed
4480,KY,Kentucky,LEX,EV,Arrival Delay,164,Delayed
4389,MD,Maryland,BWI,EV,Arrival Delay,36,Delayed
4390,MT,Montana,BZN,EV,Arrival Delay,3,Delayed
4391,SC,South Carolina,CAE,EV,Arrival Delay,243,Delayed
4392,OH,Ohio,CAK,EV,Arrival Delay,90,Delayed
4393,TN,Tennessee,CHA,EV,Arrival Delay,147,Delayed
4394,VA,Virginia,CHO,EV,Arrival Delay,53,Delayed
4395,SC,South Carolina,CHS,EV,Arrival Delay,118,Delayed
760,FL,Florida,RSW,EV,B,1,Cancelled
4554,CA,California,SJC,EV,Arrival Delay,3,Delayed
4396,IA,Iowa,CID,EV,Arrival Delay,57,Delayed
4397,OH,Ohio,CLE,EV,Arrival Delay,320,Delayed
4398,TX,Texas,CLL,EV,Arrival Delay,21,Delayed
4399,NC,North Carolina,CLT,EV,Arrival Delay,139,Delayed
4388,NY,New York,BUF,EV,Arrival Delay,81,Delayed
4400,OH,Ohio,CMH,EV,Arrival Delay,89,Delayed
4402,CO,Colorado,COS,EV,Arrival Delay,18,Delayed
4403,MO,Missouri,COU,EV,Arrival Delay,4,Delayed
4404,TX,Texas,CRP,EV,Arrival Delay,106,Delayed
4405,WV,West Virginia,CRW,EV,Arrival Delay,133,Delayed
4406,GA,Georgia,CSG,EV,Arrival Delay,86,Delayed
4407,KY,Kentucky,CVG,EV,Arrival Delay,318,Delayed
4408,WI,Wisconsin,CWA,EV,Arrival Delay,16,Delayed
4409,FL,Florida,DAB,EV,Arrival Delay,31,Delayed
4410,TX,Texas,DAL,EV,Arrival Delay,42,Delayed
4411,OH,Ohio,DAY,EV,Arrival Delay,98,Delayed
7504,LA,Louisiana,AEX,EV,Departure Delay,78,Delayed
3090,TX,Texas,IAH,EV,A,20,Cancelled
4412,VA,Virginia,DCA,EV,Arrival Delay,141,Delayed
4401,IL,Illinois,CMI,EV,Arrival Delay,1,Delayed
4387,VT,Vermont,BTV,EV,Arrival Delay,47,Delayed
7503,NJ,New Jersey,ACY,EV,Departure Delay,8,Delayed
4386,LA,Louisiana,BTR,EV,Arrival Delay,278,Delayed
4365,NY,New York,ALB,EV,Arrival Delay,54,Delayed
4366,TX,Texas,AMA,EV,Arrival Delay,55,Delayed
4364,GA,Georgia,AGS,EV,Arrival Delay,152,Delayed
4363,LA,Louisiana,AEX,EV,Arrival Delay,115,Delayed
4367,FL,Florida,APF,EV,Arrival Delay,8,Delayed
4368,GA,Georgia,ATL,EV,Arrival Delay,6677,Delayed
4369,WI,Wisconsin,ATW,EV,Arrival Delay,52,Delayed
4370,TX,Texas,AUS,EV,Arrival Delay,52,Delayed
4371,NC,North Carolina,AVL,EV,Arrival Delay,151,Delayed
4372,PA,Pennsylvania,AVP,EV,Arrival Delay,42,Delayed
4373,MI,Michigan,AZO,EV,Arrival Delay,12,Delayed
4362,NJ,New Jersey,ACY,EV,Arrival Delay,11,Delayed
4361,TX,Texas,ACT,EV,Arrival Delay,4,Delayed
4360,GA,Georgia,ABY,EV,Arrival Delay,81,Delayed
4359,NM,New Mexico,ABQ,EV,Arrival Delay,17,Delayed
4374,CT,Connecticut,BDL,EV,Arrival Delay,34,Delayed
4358,TX,Texas,ABI,EV,Arrival Delay,2,Delayed
4357,PA,Pennsylvania,ABE,EV,Arrival Delay,93,Delayed
4375,NY,New York,BGM,EV,Arrival Delay,1,Delayed
4376,ME,Maine,BGR,EV,Arrival Delay,21,Delayed
4377,AL,Alabama,BHM,EV,Arrival Delay,160,Delayed
4378,MT,Montana,BIL,EV,Arrival Delay,2,Delayed
4379,ND,North Dakota,BIS,EV,Arrival Delay,2,Delayed
4380,IL,Illinois,BMI,EV,Arrival Delay,54,Delayed
4381,TN,Tennessee,BNA,EV,Arrival Delay,169,Delayed
4382,MA,Massachusetts,BOS,EV,Arrival Delay,54,Delayed
4383,TX,Texas,BPT,EV,Arrival Delay,11,Delayed
4384,GA,Georgia,BQK,EV,Arrival Delay,65,Delayed
4385,TX,Texas,BRO,EV,Arrival Delay,43,Delayed
4413,CO,Colorado,DEN,EV,Arrival Delay,301,Delayed
4414,TX,Texas,DFW,EV,Arrival Delay,842,Delayed
4415,AL,Alabama,DHN,EV,Arrival Delay,79,Delayed
4416,ND,North Dakota,DIK,EV,Arrival Delay,9,Delayed
4451,SC,South Carolina,HHH,EV,Arrival Delay,7,Delayed
4452,NC,North Carolina,HKY,EV,Arrival Delay,2,Delayed
4453,NM,New Mexico,HOB,EV,Arrival Delay,16,Delayed
4454,TX,Texas,HOU,EV,Arrival Delay,56,Delayed
4455,NY,New York,HPN,EV,Arrival Delay,132,Delayed
4456,TX,Texas,HRL,EV,Arrival Delay,31,Delayed
4457,AL,Alabama,HSV,EV,Arrival Delay,158,Delayed
4458,WV,West Virginia,HTS,EV,Arrival Delay,5,Delayed
4459,VA,Virginia,IAD,EV,Arrival Delay,430,Delayed
4460,TX,Texas,IAH,EV,Arrival Delay,1768,Delayed
4461,KS,Kansas,ICT,EV,Arrival Delay,153,Delayed
4462,TX,Texas,ILE,EV,Arrival Delay,2,Delayed
4463,DE,Delaware,ILG,EV,Arrival Delay,4,Delayed
4464,NC,North Carolina,ILM,EV,Arrival Delay,113,Delayed
4465,IN,Indiana,IND,EV,Arrival Delay,123,Delayed
4466,ND,North Dakota,ISN,EV,Arrival Delay,13,Delayed
4467,NC,North Carolina,ISO,EV,Arrival Delay,5,Delayed
4468,NY,New York,ISP,EV,Arrival Delay,23,Delayed
4469,WY,Wyoming,JAC,EV,Arrival Delay,3,Delayed
4470,MS,Mississippi,JAN,EV,Arrival Delay,168,Delayed
4471,FL,Florida,JAX,EV,Arrival Delay,71,Delayed
4472,NY,New York,JFK,EV,Arrival Delay,43,Delayed
4473,MO,Missouri,JLN,EV,Arrival Delay,5,Delayed
4474,MI,Michigan,LAN,EV,Arrival Delay,25,Delayed
4475,NV,Nevada,LAS,EV,Arrival Delay,2,Delayed
4476,OK,Oklahoma,LAW,EV,Arrival Delay,11,Delayed
4477,CA,California,LAX,EV,Arrival Delay,14,Delayed
4478,TX,Texas,LBB,EV,Arrival Delay,43,Delayed
4479,LA,Louisiana,LCH,EV,Arrival Delay,19,Delayed
4450,CO,Colorado,GUC,EV,Arrival Delay,6,Delayed
4481,LA,Louisiana,LFT,EV,Arrival Delay,126,Delayed
4449,MS,Mississippi,GTR,EV,Arrival Delay,57,Delayed
4447,NC,North Carolina,GSO,EV,Arrival Delay,124,Delayed
4417,CO,Colorado,DRO,EV,Arrival Delay,11,Delayed
4418,IA,Iowa,DSM,EV,Arrival Delay,82,Delayed
4419,MI,Michigan,DTW,EV,Arrival Delay,551,Delayed
4420,FL,Florida,ECP,EV,Arrival Delay,43,Delayed
4421,NY,New York,ELM,EV,Arrival Delay,37,Delayed
4422,TX,Texas,ELP,EV,Arrival Delay,51,Delayed
4423,PA,Pennsylvania,ERI,EV,Arrival Delay,9,Delayed
4424,IN,Indiana,EVV,EV,Arrival Delay,77,Delayed
4425,NC,North Carolina,EWN,EV,Arrival Delay,36,Delayed
4426,NJ,New Jersey,EWR,EV,Arrival Delay,1084,Delayed
4427,FL,Florida,EYW,EV,Arrival Delay,49,Delayed
4428,ND,North Dakota,FAR,EV,Arrival Delay,33,Delayed
4429,NC,North Carolina,FAY,EV,Arrival Delay,136,Delayed
4430,MT,Montana,FCA,EV,Arrival Delay,1,Delayed
4431,FL,Florida,FLL,EV,Arrival Delay,5,Delayed
4432,SC,South Carolina,FLO,EV,Arrival Delay,28,Delayed
4433,MI,Michigan,FNT,EV,Arrival Delay,64,Delayed
4434,SD,South Dakota,FSD,EV,Arrival Delay,40,Delayed
4435,AR,Arkansas,FSM,EV,Arrival Delay,26,Delayed
4436,IN,Indiana,FWA,EV,Arrival Delay,44,Delayed
4437,KS,Kansas,GCK,EV,Arrival Delay,8,Delayed
4438,WA,Washington,GEG,EV,Arrival Delay,1,Delayed
4439,TX,Texas,GGG,EV,Arrival Delay,9,Delayed
4440,CO,Colorado,GJT,EV,Arrival Delay,11,Delayed
4441,FL,Florida,GNV,EV,Arrival Delay,138,Delayed
4442,MS,Mississippi,GPT,EV,Arrival Delay,131,Delayed
4443,WI,Wisconsin,GRB,EV,Arrival Delay,51,Delayed
4445,TX,Texas,GRK,EV,Arrival Delay,56,Delayed
4446,MI,Michigan,GRR,EV,Arrival Delay,102,Delayed
4448,SC,South Carolina,GSP,EV,Arrival Delay,164,Delayed
4555,TX,Texas,SJT,EV,Arrival Delay,10,Delayed
820,FL,Florida,VPS,EV,C,3,Cancelled
4557,CA,California,SMF,EV,Arrival Delay,4,Delayed
12837,NY,New York,SWF,EV,Departure On-Time,3,On-Time
12836,MO,Missouri,STL,EV,Departure On-Time,25,On-Time
12835,FL,Florida,SRQ,EV,Departure On-Time,3,On-Time
12834,IL,Illinois,SPI,EV,Departure On-Time,1,On-Time
12833,CA,California,SNA,EV,Departure On-Time,11,On-Time
12832,CA,California,SMF,EV,Departure On-Time,2,On-Time
12831,UT,Utah,SLC,EV,Departure On-Time,120,On-Time
12830,CA,California,SJC,EV,Departure On-Time,2,On-Time
12829,LA,Louisiana,SHV,EV,Departure On-Time,54,On-Time
12838,NY,New York,SYR,EV,Departure On-Time,19,On-Time
12828,MO,Missouri,SGF,EV,Departure On-Time,16,On-Time
12826,WA,Washington,SEA,EV,Departure On-Time,2,On-Time
12825,KY,Kentucky,SDF,EV,Departure On-Time,22,On-Time
12824,PA,Pennsylvania,SCE,EV,Departure On-Time,2,On-Time
12823,IN,Indiana,SBN,EV,Departure On-Time,23,On-Time
12822,GA,Georgia,SAV,EV,Departure On-Time,42,On-Time
12821,TX,Texas,SAT,EV,Departure On-Time,50,On-Time
12820,CA,California,SAN,EV,Departure On-Time,2,On-Time
12819,NM,New Mexico,SAF,EV,Departure On-Time,2,On-Time
12818,FL,Florida,RSW,EV,Departure On-Time,1,On-Time
12827,CA,California,SFO,EV,Departure On-Time,2,On-Time
12817,MN,Minnesota,RST,EV,Departure On-Time,1,On-Time
12839,FL,Florida,TLH,EV,Departure On-Time,17,On-Time
12841,FL,Florida,TPA,EV,Departure On-Time,5,On-Time
1878,NC,North Carolina,OAJ,EV,B,1,Cancelled
1877,NC,North Carolina,OAJ,EV,A,1,Cancelled
2965,TX,Texas,CRP,EV,C,1,Cancelled
1433,ME,Maine,BGR,EV,A,1,Cancelled
1871,NC,North Carolina,ILM,EV,B,2,Cancelled
1870,NC,North Carolina,ILM,EV,A,2,Cancelled
1434,ME,Maine,BGR,EV,B,3,Cancelled
952,IA,Iowa,CID,EV,B,1,Cancelled
2977,TX,Texas,DAL,EV,A,2,Cancelled
12840,OH,Ohio,TOL,EV,Departure On-Time,9,On-Time
12852,AR,Arkansas,XNA,EV,Departure On-Time,46,On-Time
12850,GA,Georgia,VLD,EV,Departure On-Time,31,On-Time
12849,TN,Tennessee,TYS,EV,Departure On-Time,37,On-Time
12848,TX,Texas,TYR,EV,Departure On-Time,1,On-Time
12847,AR,Arkansas,TXK,EV,Departure On-Time,5,On-Time
12846,MI,Michigan,TVC,EV,Departure On-Time,2,On-Time
12845,AZ,Arizona,TUS,EV,Departure On-Time,11,On-Time
12844,MS,Mississippi,TUP,EV,Departure On-Time,2,On-Time
12843,OK,Oklahoma,TUL,EV,Departure On-Time,43,On-Time
12842,TN,Tennessee,TRI,EV,Departure On-Time,31,On-Time
12851,FL,Florida,VPS,EV,Departure On-Time,60,On-Time
12816,NY,New York,ROC,EV,Departure On-Time,15,On-Time
12815,VA,Virginia,ROA,EV,Departure On-Time,18,On-Time
12814,NV,Nevada,RNO,EV,Departure On-Time,4,On-Time
12788,WI,Wisconsin,MSN,EV,Departure On-Time,11,On-Time
12787,AL,Alabama,MOB,EV,Departure On-Time,30,On-Time
12786,LA,Louisiana,MLU,EV,Departure On-Time,39,On-Time
12785,IL,Illinois,MLI,EV,Departure On-Time,15,On-Time
12784,FL,Florida,MLB,EV,Departure On-Time,14,On-Time
12783,WI,Wisconsin,MKE,EV,Departure On-Time,19,On-Time
12782,FL,Florida,MIA,EV,Departure On-Time,1,On-Time
12781,NH,New Hampshire,MHT,EV,Departure On-Time,7,On-Time
12780,AL,Alabama,MGM,EV,Departure On-Time,54,On-Time
12789,MN,Minnesota,MSP,EV,Departure On-Time,41,On-Time
12779,TX,Texas,MFE,EV,Departure On-Time,10,On-Time
12777,MS,Mississippi,MEI,EV,Departure On-Time,24,On-Time
12776,IL,Illinois,MDW,EV,Departure On-Time,10,On-Time
12775,PA,Pennsylvania,MDT,EV,Departure On-Time,35,On-Time
12774,FL,Florida,MCO,EV,Departure On-Time,5,On-Time
12773,GA,Georgia,MCN,EV,Departure On-Time,18,On-Time
12772,MO,Missouri,MCI,EV,Departure On-Time,32,On-Time
12771,TX,Texas,MAF,EV,Departure On-Time,5,On-Time
12770,VA,Virginia,LYH,EV,Departure On-Time,32,On-Time
12769,WV,West Virginia,LWB,EV,Departure On-Time,2,On-Time
12778,TN,Tennessee,MEM,EV,Departure On-Time,35,On-Time
12790,LA,Louisiana,MSY,EV,Departure On-Time,24,On-Time
12791,FL,Florida,MTH,EV,Departure On-Time,1,On-Time
12792,SC,South Carolina,MYR,EV,Departure On-Time,47,On-Time
12813,VA,Virginia,RIC,EV,Departure On-Time,21,On-Time
12812,NC,North Carolina,RDU,EV,Departure On-Time,21,On-Time
12811,ME,Maine,PWM,EV,Departure On-Time,7,On-Time
12810,RI,Rhode Island,PVD,EV,Departure On-Time,5,On-Time
12809,CA,California,PSP,EV,Departure On-Time,2,On-Time
12808,WA,Washington,PSC,EV,Departure On-Time,1,On-Time
12807,FL,Florida,PNS,EV,Departure On-Time,18,On-Time
12806,PA,Pennsylvania,PIT,EV,Departure On-Time,9,On-Time
12805,MS,Mississippi,PIB,EV,Departure On-Time,5,On-Time
12804,IL,Illinois,PIA,EV,Departure On-Time,25,On-Time
12803,AZ,Arizona,PHX,EV,Departure On-Time,11,On-Time
12802,PA,Pennsylvania,PHL,EV,Departure On-Time,3,On-Time
12801,VA,Virginia,PHF,EV,Departure On-Time,26,On-Time
12800,FL,Florida,PFN,EV,Departure On-Time,41,On-Time
12799,VA,Virginia,ORF,EV,Departure On-Time,17,On-Time
12798,IL,Illinois,ORD,EV,Departure On-Time,106,On-Time
12797,CA,California,ONT,EV,Departure On-Time,15,On-Time
12796,NE,Nebraska,OMA,EV,Departure On-Time,22,On-Time
12795,OK,Oklahoma,OKC,EV,Departure On-Time,34,On-Time
12794,CA,California,OAK,EV,Departure On-Time,12,On-Time
12793,NC,North Carolina,OAJ,EV,Departure On-Time,12,On-Time
1879,NC,North Carolina,OAJ,EV,C,1,Cancelled
12768,TX,Texas,LRD,EV,Departure On-Time,2,On-Time
2964,TX,Texas,CRP,EV,B,1,Cancelled
2961,TX,Texas,CLL,EV,C,1,Cancelled
2891,TN,Tennessee,TRI,EV,A,1,Cancelled
2892,TN,Tennessee,TRI,EV,B,2,Cancelled
2893,TN,Tennessee,TRI,EV,C,1,Cancelled
1108,IN,Indiana,EVV,EV,A,1,Cancelled
1694,MO,Missouri,SGF,EV,A,1,Cancelled
2900,TN,Tennessee,TYS,EV,A,9,Cancelled
1230,KY,Kentucky,LEX,EV,A,3,Cancelled
1231,KY,Kentucky,LEX,EV,B,3,Cancelled
2901,TN,Tennessee,TYS,EV,B,5,Cancelled
1109,IN,Indiana,EVV,EV,B,1,Cancelled
1232,KY,Kentucky,LEX,EV,C,1,Cancelled
1092,IL,Illinois,PIA,EV,C,2,Cancelled
1091,IL,Illinois,PIA,EV,B,2,Cancelled
1735,MS,Mississippi,GPT,EV,A,2,Cancelled
1247,KY,Kentucky,SDF,EV,A,3,Cancelled
1248,KY,Kentucky,SDF,EV,B,4,Cancelled
1058,IL,Illinois,ORD,EV,C,71,Cancelled
1057,IL,Illinois,ORD,EV,B,39,Cancelled
1056,IL,Illinois,ORD,EV,A,26,Cancelled
2917,TX,Texas,ACT,EV,A,1,Cancelled
2902,TN,Tennessee,TYS,EV,C,4,Cancelled
1268,LA,Louisiana,AEX,EV,A,3,Cancelled
1695,MO,Missouri,SGF,EV,B,1,Cancelled
1117,IN,Indiana,FWA,EV,A,1,Cancelled
2851,TN,Tennessee,CHA,EV,A,3,Cancelled
2852,TN,Tennessee,CHA,EV,B,3,Cancelled
2853,TN,Tennessee,CHA,EV,C,2,Cancelled
1182,KS,Kansas,ICT,EV,C,1,Cancelled
1181,KS,Kansas,ICT,EV,B,2,Cancelled
1180,KS,Kansas,ICT,EV,A,1,Cancelled
1173,KS,Kansas,FOE,EV,B,1,Cancelled
1167,IN,Indiana,SBN,EV,C,4,Cancelled
1166,IN,Indiana,SBN,EV,A,4,Cancelled
1696,MO,Missouri,SGF,EV,C,2,Cancelled
1711,MO,Missouri,STL,EV,C,9,Cancelled
2868,TN,Tennessee,MEM,EV,B,3,Cancelled
2869,TN,Tennessee,MEM,EV,C,6,Cancelled
1710,MO,Missouri,STL,EV,A,3,Cancelled
1137,IN,Indiana,IND,EV,C,10,Cancelled
1136,IN,Indiana,IND,EV,B,2,Cancelled
1135,IN,Indiana,IND,EV,A,2,Cancelled
1207,KY,Kentucky,CVG,EV,A,15,Cancelled
1208,KY,Kentucky,CVG,EV,B,5,Cancelled
1209,KY,Kentucky,CVG,EV,C,7,Cancelled
2867,TN,Tennessee,MEM,EV,A,8,Cancelled
1269,LA,Louisiana,AEX,EV,B,1,Cancelled
1270,LA,Louisiana,AEX,EV,C,6,Cancelled
2920,TX,Texas,AMA,EV,A,1,Cancelled
1358,MA,Massachusetts,BOS,EV,A,1,Cancelled
1359,MA,Massachusetts,BOS,EV,B,2,Cancelled
1360,MA,Massachusetts,BOS,EV,C,1,Cancelled
999,IL,Illinois,BMI,EV,C,1,Cancelled
998,IL,Illinois,BMI,EV,B,2,Cancelled
1745,MS,Mississippi,GTR,EV,A,1,Cancelled
1746,MS,Mississippi,GTR,EV,B,1,Cancelled
1747,MS,Mississippi,GTR,EV,C,1,Cancelled
1750,MS,Mississippi,JAN,EV,A,3,Cancelled
1918,ND,North Dakota,BIS,EV,A,1,Cancelled
971,IA,Iowa,DSM,EV,C,2,Cancelled
2956,TX,Texas,BRO,EV,A,1,Cancelled
1405,MD,Maryland,BWI,EV,C,2,Cancelled
2957,TX,Texas,BRO,EV,B,1,Cancelled
1898,NC,North Carolina,RDU,EV,C,4,Cancelled
1897,NC,North Carolina,RDU,EV,B,6,Cancelled
1896,NC,North Carolina,RDU,EV,A,1,Cancelled
969,IA,Iowa,DSM,EV,A,1,Cancelled
1751,MS,Mississippi,JAN,EV,B,2,Cancelled
1752,MS,Mississippi,JAN,EV,C,4,Cancelled
970,IA,Iowa,DSM,EV,B,8,Cancelled
2942,TX,Texas,AUS,EV,A,1,Cancelled
1667,MO,Missouri,MCI,EV,A,7,Cancelled
1668,MO,Missouri,MCI,EV,B,2,Cancelled
1275,LA,Louisiana,BTR,EV,A,8,Cancelled
1276,LA,Louisiana,BTR,EV,B,2,Cancelled
1277,LA,Louisiana,BTR,EV,C,1,Cancelled
2921,TX,Texas,AMA,EV,B,2,Cancelled
1736,MS,Mississippi,GPT,EV,B,3,Cancelled
1737,MS,Mississippi,GPT,EV,C,1,Cancelled
1285,LA,Louisiana,LCH,EV,A,1,Cancelled
1286,LA,Louisiana,LCH,EV,B,1,Cancelled
1292,LA,Louisiana,LFT,EV,B,8,Cancelled
1293,LA,Louisiana,LFT,EV,C,5,Cancelled
1032,IL,Illinois,MLI,EV,C,2,Cancelled
1298,LA,Louisiana,MLU,EV,A,2,Cancelled
1299,LA,Louisiana,MLU,EV,B,3,Cancelled
1031,IL,Illinois,MLI,EV,B,2,Cancelled
1030,IL,Illinois,MLI,EV,A,1,Cancelled
1311,LA,Louisiana,MSY,EV,C,1,Cancelled
1014,IL,Illinois,MDW,EV,A,3,Cancelled
1929,ND,North Dakota,FAR,EV,C,1,Cancelled
1328,LA,Louisiana,SHV,EV,A,8,Cancelled
1329,LA,Louisiana,SHV,EV,B,3,Cancelled
1669,MO,Missouri,MCI,EV,C,6,Cancelled
2963,TX,Texas,CRP,EV,A,3,Cancelled
4556,UT,Utah,SLC,EV,Arrival Delay,142,Delayed
12767,NE,Nebraska,LNK,EV,Departure On-Time,4,On-Time
12765,NY,New York,LGA,EV,Departure On-Time,26,On-Time
912,GA,Georgia,VLD,EV,C,1,Cancelled
911,GA,Georgia,VLD,EV,B,3,Cancelled
910,GA,Georgia,VLD,EV,A,3,Cancelled
897,GA,Georgia,SAV,EV,C,6,Cancelled
896,GA,Georgia,SAV,EV,B,2,Cancelled
2827,TN,Tennessee,BNA,EV,C,8,Cancelled
2826,TN,Tennessee,BNA,EV,B,2,Cancelled
2825,TN,Tennessee,BNA,EV,A,4,Cancelled
895,GA,Georgia,SAV,EV,A,2,Cancelled
2979,TX,Texas,DAL,EV,C,1,Cancelled
3005,TX,Texas,DFW,EV,A,43,Cancelled
3007,TX,Texas,DFW,EV,C,2,Cancelled
888,GA,Georgia,MCN,EV,B,1,Cancelled
887,GA,Georgia,MCN,EV,A,2,Cancelled
885,GA,Georgia,CSG,EV,C,4,Cancelled
884,GA,Georgia,CSG,EV,B,4,Cancelled
883,GA,Georgia,CSG,EV,A,3,Cancelled
882,GA,Georgia,BQK,EV,C,1,Cancelled
881,GA,Georgia,BQK,EV,B,1,Cancelled
1761,MS,Mississippi,MEI,EV,A,1,Cancelled
3006,TX,Texas,DFW,EV,B,11,Cancelled
1762,MS,Mississippi,MEI,EV,C,1,Cancelled
12646,PA,Pennsylvania,ABE,EV,Departure On-Time,19,On-Time
12648,GA,Georgia,ABY,EV,Departure On-Time,25,On-Time
12667,ND,North Dakota,BIS,EV,Departure On-Time,1,On-Time
12666,MT,Montana,BIL,EV,Departure On-Time,2,On-Time
12665,AL,Alabama,BHM,EV,Departure On-Time,22,On-Time
12664,ME,Maine,BGR,EV,Departure On-Time,1,On-Time
12663,NY,New York,BGM,EV,Departure On-Time,1,On-Time
12662,CT,Connecticut,BDL,EV,Departure On-Time,3,On-Time
12661,MI,Michigan,AZO,EV,Departure On-Time,9,On-Time
12660,PA,Pennsylvania,AVP,EV,Departure On-Time,15,On-Time
12659,NC,North Carolina,AVL,EV,Departure On-Time,50,On-Time
12647,NM,New Mexico,ABQ,EV,Departure On-Time,2,On-Time
12658,TX,Texas,AUS,EV,Departure On-Time,20,On-Time
12656,GA,Georgia,ATL,EV,Departure On-Time,1961,On-Time
12655,FL,Florida,APF,EV,Departure On-Time,9,On-Time
12654,TX,Texas,AMA,EV,Departure On-Time,16,On-Time
12653,NY,New York,ALB,EV,Departure On-Time,13,On-Time
12652,GA,Georgia,AGS,EV,Departure On-Time,54,On-Time
12651,LA,Louisiana,AEX,EV,Departure On-Time,33,On-Time
12650,NJ,New Jersey,ACY,EV,Departure On-Time,3,On-Time
12649,TX,Texas,ACT,EV,Departure On-Time,1,On-Time
2978,TX,Texas,DAL,EV,B,2,Cancelled
12657,WI,Wisconsin,ATW,EV,Departure On-Time,18,On-Time
849,GA,Georgia,ATL,EV,D,2,Cancelled
848,GA,Georgia,ATL,EV,C,70,Cancelled
847,GA,Georgia,ATL,EV,B,99,Cancelled
4577,GA,Georgia,VLD,EV,Arrival Delay,69,Delayed
4576,TN,Tennessee,TYS,EV,Arrival Delay,181,Delayed
4575,TX,Texas,TYR,EV,Arrival Delay,16,Delayed
4574,AR,Arkansas,TXK,EV,Arrival Delay,6,Delayed
4573,MI,Michigan,TVC,EV,Arrival Delay,18,Delayed
4572,AZ,Arizona,TUS,EV,Arrival Delay,17,Delayed
4571,MS,Mississippi,TUP,EV,Arrival Delay,6,Delayed
4570,OK,Oklahoma,TUL,EV,Arrival Delay,152,Delayed
4569,TN,Tennessee,TRI,EV,Arrival Delay,108,Delayed
4578,FL,Florida,VPS,EV,Arrival Delay,179,Delayed
4568,FL,Florida,TPA,EV,Arrival Delay,9,Delayed
4566,FL,Florida,TLH,EV,Arrival Delay,124,Delayed
4565,NY,New York,SYR,EV,Arrival Delay,69,Delayed
4564,NY,New York,SWF,EV,Arrival Delay,20,Delayed
4563,MO,Missouri,STL,EV,Arrival Delay,128,Delayed
4562,FL,Florida,SRQ,EV,Arrival Delay,8,Delayed
4561,TX,Texas,SPS,EV,Arrival Delay,5,Delayed
4560,IL,Illinois,SPI,EV,Arrival Delay,6,Delayed
4559,NC,North Carolina,SOP,EV,Arrival Delay,4,Delayed
4558,CA,California,SNA,EV,Arrival Delay,4,Delayed
4567,OH,Ohio,TOL,EV,Arrival Delay,26,Delayed
4579,AR,Arkansas,XNA,EV,Arrival Delay,159,Delayed
7502,TX,Texas,ACT,EV,Departure Delay,3,Delayed
7501,GA,Georgia,ABY,EV,Departure Delay,61,Delayed
846,GA,Georgia,ATL,EV,A,164,Cancelled
3034,TX,Texas,DRT,EV,C,1,Cancelled
3038,TX,Texas,ELP,EV,B,1,Cancelled
3039,TX,Texas,ELP,EV,C,2,Cancelled
832,GA,Georgia,AGS,EV,C,2,Cancelled
831,GA,Georgia,AGS,EV,B,3,Cancelled
830,GA,Georgia,AGS,EV,A,4,Cancelled
829,GA,Georgia,ABY,EV,B,2,Cancelled
828,GA,Georgia,ABY,EV,A,3,Cancelled
732,FL,Florida,PFN,EV,B,2,Cancelled
819,FL,Florida,VPS,EV,A,12,Cancelled
3053,TX,Texas,GRK,EV,A,2,Cancelled
3054,TX,Texas,GRK,EV,B,4,Cancelled
2810,SD,South Dakota,RAP,EV,B,1,Cancelled
2809,SD,South Dakota,RAP,EV,A,1,Cancelled
3066,TX,Texas,HOU,EV,A,1,Cancelled
788,FL,Florida,TLH,EV,B,4,Cancelled
787,FL,Florida,TLH,EV,A,3,Cancelled
7498,PA,Pennsylvania,ABE,EV,Departure Delay,85,Delayed
7499,TX,Texas,ABI,EV,Departure Delay,2,Delayed
7500,NM,New Mexico,ABQ,EV,Departure Delay,14,Delayed
12668,IL,Illinois,BMI,EV,Departure On-Time,13,On-Time
12766,AR,Arkansas,LIT,EV,Departure On-Time,40,On-Time
12669,TN,Tennessee,BNA,EV,Departure On-Time,24,On-Time
12671,MA,Massachusetts,BOS,EV,Departure On-Time,11,On-Time
12740,TX,Texas,HOU,EV,Departure On-Time,30,On-Time
12739,NM,New Mexico,HOB,EV,Departure On-Time,3,On-Time
12738,NC,North Carolina,HKY,EV,Departure On-Time,8,On-Time
12737,SC,South Carolina,HHH,EV,Departure On-Time,4,On-Time
12736,MS,Mississippi,GTR,EV,Departure On-Time,18,On-Time
12735,SC,South Carolina,GSP,EV,Departure On-Time,30,On-Time
12734,NC,North Carolina,GSO,EV,Departure On-Time,16,On-Time
12733,MI,Michigan,GRR,EV,Departure On-Time,28,On-Time
12732,TX,Texas,GRK,EV,Departure On-Time,12,On-Time
12741,NY,New York,HPN,EV,Departure On-Time,26,On-Time
12731,NE,Nebraska,GRI,EV,Departure On-Time,1,On-Time
12729,MS,Mississippi,GPT,EV,Departure On-Time,32,On-Time
12728,FL,Florida,GNV,EV,Departure On-Time,50,On-Time
12727,CO,Colorado,GJT,EV,Departure On-Time,2,On-Time
12726,TX,Texas,GGG,EV,Departure On-Time,1,On-Time
12725,WA,Washington,GEG,EV,Departure On-Time,1,On-Time
12724,KS,Kansas,GCK,EV,Departure On-Time,1,On-Time
